Observation_ID,Array,Camera_Site,Camera_Site_Latitude,Camera_Site_Longitude,Count,Species_Name_Common,Species_Name_Latin,Animal_ID,Animal_Sex,Animal_Age,Behaviour,Animal_Recognizable,Animal_Notes,Image_Sequence_DateTime,Observation_Status,Observation_Timestamp,Observation_Person,Image_Sequence_ID,Card_Deployment_ID,Card_Deployment_Notes,Camera_ID,Camera_Deployment_ID,Camera_Deployment_Start,Camera_Deployment_End,Camera_Deployment_Duration,Camera_Deployment_Detection_Distance,Camera_Deployment_Notes,Image_Sequence_Year,Image_Sequence_Month,Image_Sequence_Week,Individual_ID,Individual_Activityme,Individual_Notes,View_Link,Group,Guild,PredPrey,Season,Capture type,Duration
7646,CT-JIC-1,Coiba-2-11,7.275583,-81.785194,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87855,Unknown,Unknown,Activity,0,NG,42081.45921,Pending,42866.83708,Claudio Manuel,83374,2740,,CAM07,2692,42051.73611,42154,102.2222222,5,,2015,3,11,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83374,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,9.850098501
7442,CT-JIC-1,Coiba-2-11,7.275583,-81.785194,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87474,Unknown,Unknown,Activity,0,"WQ, C",42081.49558,Pending,42866.5923,Claudio Manuel,83375,2740,,CAM07,2692,42051.73611,42154,102.2222222,5,,2015,3,11,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83375,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.266669333
7443,CT-JIC-1,Coiba-2-11,7.275583,-81.785194,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87475,Unknown,Unknown,Activity,0,WQ,42081.50552,Pending,42866.59247,Claudio Manuel,83376,2740,,CAM07,2692,42051.73611,42154,102.2222222,5,,2015,3,11,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83376,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,2.266689334
7444,CT-JIC-1,Coiba-2-11,7.275583,-81.785194,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,87476,Unknown,Unknown,Activity,0,2WQ,42081.5426,Pending,42866.59292,Claudio Manuel,83377,2740,,CAM07,2692,42051.73611,42154,102.2222222,5,,2015,3,11,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83377,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.8500085
7445,CT-JIC-1,Coiba-2-11,7.275583,-81.785194,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87478,Unknown,Unknown,Activity,0,WQ,42085.59104,Pending,42866.59314,Claudio Manuel,83378,2740,,CAM07,2692,42051.73611,42154,102.2222222,5,,2015,3,12,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83378,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.3500035
7446,CT-JIC-1,Coiba-2-11,7.275583,-81.785194,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87479,Unknown,Unknown,Activity,0,WQ,42085.59387,Pending,42866.59325,Claudio Manuel,83379,2740,,CAM07,2692,42051.73611,42154,102.2222222,5,,2015,3,12,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83379,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.3500035
7447,CT-JIC-1,Coiba-2-11,7.275583,-81.785194,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87480,Unknown,Unknown,Activity,0,WQ,42105.4959,Pending,42866.59334,Claudio Manuel,83380,2740,,CAM07,2692,42051.73611,42154,102.2222222,5,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83380,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.033333667
7448,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87481,Unknown,Unknown,Traveling,0,wq,42053.43553,Pending,42866.59903,Claudio Manuel,83604,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,2,7,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83604,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.133334667
7449,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87482,Unknown,Unknown,Traveling,0,WQ,42062.27772,Pending,42866.59928,Claudio Manuel,83608,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,2,8,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83608,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.116667833
7450,CT-JIC-1,Coiba-2-12,7.28675,-81.814,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,87483,Unknown,Unknown,Activity,0,2WQ,42062.57704,Pending,42866.59962,Claudio Manuel,83609,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,2,8,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83609,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,4.466711334
7451,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87485,Unknown,Unknown,Activity,0,WQ,42062.58272,Pending,42866.59991,Claudio Manuel,83610,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,2,8,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83610,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,3.033363667
7452,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87486,Unknown,Unknown,Traveling,0,WQ,42063.34,Pending,42866.60006,Claudio Manuel,83611,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,2,8,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83611,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.033333667
7453,CT-JIC-1,Coiba-2-12,7.28675,-81.814,5,Panamanian White-throated Capuchin,Cebus capucinus imitator,87487,Unknown,Unknown,Traveling,0,"4WQ, 1B",42063.6878,Pending,42866.60046,Claudio Manuel,83612,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,2,8,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83612,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,1.733350667
7454,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87492,Unknown,Unknown,Traveling,0,WQ,42064.62318,Pending,42866.60065,Claudio Manuel,83613,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,9,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83613,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.233335667
7455,CT-JIC-1,Coiba-2-12,7.28675,-81.814,5,Panamanian White-throated Capuchin,Cebus capucinus imitator,87493,Unknown,Unknown,Traveling,0,5WQ,42065.61883,Pending,42866.6011,Claudio Manuel,83614,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,9,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83614,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,1.066677333
7456,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87498,Unknown,Unknown,Traveling,0,WQ,42065.7745,Pending,42866.60125,Claudio Manuel,83615,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,9,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83615,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.133334667
7457,CT-JIC-1,Coiba-2-12,7.28675,-81.814,4,Panamanian White-throated Capuchin,Cebus capucinus imitator,87499,Unknown,Unknown,Activity,0,4WQ,42066.51117,Pending,42866.6017,Claudio Manuel,83616,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,9,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83616,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,3.066697334
7458,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87503,Unknown,Unknown,Traveling,0,WQ,42068.31639,Pending,42866.60182,Claudio Manuel,83617,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,9,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83617,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.116667833
7459,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87504,Unknown,Unknown,Traveling,0,WQ,42069.43832,Pending,42866.60196,Claudio Manuel,83619,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,9,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83619,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.066667333
7460,CT-JIC-1,Coiba-2-12,7.28675,-81.814,8,Panamanian White-throated Capuchin,Cebus capucinus imitator,87505,Unknown,Unknown,Activity,0,"7WQ, 1B",42070.40571,Pending,42866.60288,Claudio Manuel,83620,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,9,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83620,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,3.733370667
7461,CT-JIC-1,Coiba-2-12,7.28675,-81.814,5,Panamanian White-throated Capuchin,Cebus capucinus imitator,87513,Unknown,Unknown,Activity,0,"5WQ, 3F",42071.41229,Pending,42866.60345,Claudio Manuel,83621,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,10,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83621,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,4.266709334
7462,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87518,Unknown,Unknown,Activity,0,"WQ, C",42071.41782,Pending,42866.60394,Claudio Manuel,83622,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,10,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83622,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,2.933362667
7463,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87519,Unknown,Unknown,Traveling,0,WQ,42071.43234,Pending,42866.60413,Claudio Manuel,83623,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,10,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83623,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.016666833
7464,CT-JIC-1,Coiba-2-12,7.28675,-81.814,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,87520,Unknown,Unknown,Traveling,0,WQ,42072.45478,Pending,42866.60459,Claudio Manuel,83624,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,10,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83624,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.183335167
7465,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87522,Unknown,Unknown,Traveling,0,WQ,42074.47159,Pending,42866.60473,Claudio Manuel,83625,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,10,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83625,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.0500005
7466,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87523,Unknown,Unknown,Activity,0,WQ,42076.74428,Pending,42866.60493,Claudio Manuel,83626,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,10,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83626,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.083334167
7467,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87524,Unknown,Unknown,Traveling,0,WQ,42078.46181,Pending,42866.60516,Claudio Manuel,83628,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,11,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83628,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.116667833
7468,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87525,Unknown,Unknown,Traveling,0,3WQ,42078.47934,Pending,42866.60542,Claudio Manuel,83629,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,11,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83629,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.916675833
7469,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87526,Unknown,Unknown,Activity,0,WQ,42081.58469,Pending,42866.60567,Claudio Manuel,83631,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,11,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83631,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.383337167
7649,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87858,Unknown,Unknown,Traveling,0,WQ,42081.58852,Pending,42866.84133,Claudio Manuel,83632,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,11,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83632,Mammals,Omnivores,Prey,Dry,Arboreal Capture,0.183335167
7650,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87859,Unknown,Unknown,Traveling,0,NG,42081.58852,Pending,42866.84137,Claudio Manuel,83632,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,11,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83632,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.183335167
7471,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87529,Unknown,Unknown,Activity,0,WQ,42084.38154,Pending,42866.60605,Claudio Manuel,83634,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,11,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83634,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.066667333
7472,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87530,Unknown,Unknown,Activity,0,WQ,42084.38428,Pending,42866.60624,Claudio Manuel,83635,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,11,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83635,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.4500045
7473,CT-JIC-1,Coiba-2-12,7.28675,-81.814,4,Panamanian White-throated Capuchin,Cebus capucinus imitator,87531,Unknown,Unknown,Activity,0,4WQ,42089.72231,Pending,42866.60653,Claudio Manuel,83636,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,12,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83636,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.133334667
7474,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87535,Unknown,Unknown,Traveling,0,WQ,42092.68307,Pending,42866.60669,Claudio Manuel,83638,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,13,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83638,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.100001
7475,CT-JIC-1,Coiba-2-12,7.28675,-81.814,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,87536,Unknown,Unknown,Activity,0,WQ,42094.27954,Pending,42866.60686,Claudio Manuel,83639,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,13,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83639,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.116667833
7476,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87538,Unknown,Unknown,Activity,0,"2WQ, 2F,",42094.44346,Pending,42866.60726,Claudio Manuel,83640,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,13,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83640,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,1.816684834
7477,CT-JIC-1,Coiba-2-12,7.28675,-81.814,3,Panamanian White-throated Capuchin,Cebus capucinus imitator,87539,Unknown,Unknown,Traveling,0,3WQ,42094.4516,Pending,42866.60769,Claudio Manuel,83641,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,3,13,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83641,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.166668333
7478,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87542,Unknown,Unknown,Activity,0,WQ,42096.33789,Pending,42866.60788,Claudio Manuel,83643,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,13,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83643,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.116667833
7479,CT-JIC-1,Coiba-2-12,7.28675,-81.814,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,87543,Unknown,Unknown,Activity,0,"2WQ, 2F, one is grabbing something from a hole",42097.48339,Pending,42866.60872,Claudio Manuel,83644,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,13,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83644,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,1.016676833
7480,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87545,Unknown,Unknown,Traveling,0,WQ,42097.49295,Pending,42866.60902,Claudio Manuel,83645,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,13,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83645,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.116667833
7481,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87546,Unknown,Unknown,Activity,0,"1WQ, C",42098.51521,Pending,42866.60922,Claudio Manuel,83646,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,13,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83646,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,3.183365167
7482,CT-JIC-1,Coiba-2-12,7.28675,-81.814,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,87547,Unknown,Unknown,Traveling,0,2WQ,42100.47045,Pending,42866.60935,Claudio Manuel,83647,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83647,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.0500005
7483,CT-JIC-1,Coiba-2-12,7.28675,-81.814,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,87549,Unknown,Unknown,Traveling,0,2WQ,42103.36361,Pending,42866.60959,Claudio Manuel,83650,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83650,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.116667833
7484,CT-JIC-1,Coiba-2-12,7.28675,-81.814,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,87551,Unknown,Unknown,Activity,0,2WQ,42103.68872,Pending,42866.60987,Claudio Manuel,83652,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83652,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.383337167
7485,CT-JIC-1,Coiba-2-12,7.28675,-81.814,3,Panamanian White-throated Capuchin,Cebus capucinus imitator,87553,Unknown,Unknown,Activity,0,3WQ,42104.30965,Pending,42866.61049,Claudio Manuel,83653,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83653,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,1.183345167
7486,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87556,Unknown,Unknown,Activity,0,"WQ, COMFY",42104.46447,Pending,42866.61071,Claudio Manuel,83654,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83654,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.583339167
7487,CT-JIC-1,Coiba-2-12,7.28675,-81.814,4,Panamanian White-throated Capuchin,Cebus capucinus imitator,87557,Unknown,Unknown,Activity,0,"3WQ, 1B",42104.47279,Pending,42866.61124,Claudio Manuel,83655,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83655,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,2.333356667
7488,CT-JIC-1,Coiba-2-12,7.28675,-81.814,3,Panamanian White-throated Capuchin,Cebus capucinus imitator,87561,Unknown,Unknown,Traveling,0,3WQ,42104.47738,Pending,42866.61156,Claudio Manuel,83656,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83656,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.883342167
7489,CT-JIC-1,Coiba-2-12,7.28675,-81.814,3,Panamanian White-throated Capuchin,Cebus capucinus imitator,87564,Unknown,Unknown,Traveling,0,3WQ,42105.38194,Pending,42866.61177,Claudio Manuel,83657,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83657,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.716673833
7490,CT-JIC-1,Coiba-2-12,7.28675,-81.814,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,87567,Unknown,Unknown,Traveling,0,2WQ,42105.39009,Pending,42866.61218,Claudio Manuel,83658,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83658,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,5.816724834
7491,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87569,Unknown,Unknown,Traveling,0,WQ,42105.4026,Pending,42866.61228,Claudio Manuel,83659,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83659,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.0500005
7492,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87570,Unknown,Unknown,Traveling,0,WQ,42105.4133,Pending,42866.61238,Claudio Manuel,83660,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83660,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.116667833
7493,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87571,Unknown,Unknown,Activity,0,WQ,42105.7306,Pending,42866.61264,Claudio Manuel,83661,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,14,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83661,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.100001
7494,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87572,Unknown,Unknown,Traveling,0,WQ,42106.31105,Pending,42866.61281,Claudio Manuel,83662,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83662,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.016666833
7495,CT-JIC-1,Coiba-2-12,7.28675,-81.814,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,87573,Unknown,Unknown,Traveling,0,,42106.57481,Pending,42866.61297,Claudio Manuel,83664,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83664,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.0500005
7496,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87574,Unknown,Unknown,Traveling,0,"1WQ, 1B",42106.57481,Pending,42866.61316,Claudio Manuel,83664,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83664,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.0500005
7497,CT-JIC-1,Coiba-2-12,7.28675,-81.814,4,Panamanian White-throated Capuchin,Cebus capucinus imitator,87575,Unknown,Unknown,Activity,0,"3WQ, 1B",42106.58317,Pending,42866.6145,Claudio Manuel,83665,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83665,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,4.3500435
7498,CT-JIC-1,Coiba-2-12,7.28675,-81.814,5,Panamanian White-throated Capuchin,Cebus capucinus imitator,87579,Unknown,Unknown,Activity,0,5WQ,42107.47855,Pending,42866.61542,Claudio Manuel,83666,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83666,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,2.666693334
7499,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87584,Unknown,Unknown,Traveling,0,,42108.26782,Pending,42866.61556,Claudio Manuel,83667,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83667,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.066667333
7501,CT-JIC-1,Coiba-2-12,7.28675,-81.814,1,Panamanian White-throated Capuchin,Cebus capucinus imitator,87586,Unknown,Unknown,Traveling,0,WQ,42108.26782,Pending,42866.61588,Claudio Manuel,83667,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83667,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.066667333
7500,CT-JIC-1,Coiba-2-12,7.28675,-81.814,2,Panamanian White-throated Capuchin,Cebus capucinus imitator,87585,Unknown,Unknown,Activity,0,,42108.54543,Pending,42866.61569,Claudio Manuel,83668,2748,,CAM07,2700,42052.49306,42156.58333,104.0486111,6,,2015,4,15,,,,http://coiba.cameratrapping.net/view_seq.php?ID=83668,Mammals,Omnivores,Prey,Dry,Terrestrial Capture,0.100001
