Observation id	Observation date	Description	Media file	Total length	FPS	Coder ID	Subject	Behavior	Behavioral category	Modifiers	Behavior type	Start (s)	Stop (s)	Duration (s)	Comment start	Comment stop
EXP-ANV-01-R11__2022-03-27__18-01-13	2023-01-03 16:13:28		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-27__18-01-13.MP4	60.860	29.97	ZG	juvenileunknown	pound	Behavior	crouch|None|None	POINT	28.996	28.996	NA		
EXP-ANV-01-R11__2022-03-25__17-47-34	2023-01-03 14:39:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-47-34.MP4	60.860	29.97	ZG	SMG	pound	Behavior	stand|None|None	POINT	29.062	29.062	NA		
EXP-ANV-01-R11__2022-03-25__18-14-02	2023-01-03 15:43:41		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-14-02.MP4	60.860	29.97	ZG	juvenileunknown	reposit	Behavior	item	POINT	29.129	29.129	NA		
EXP-ANV-01-R11__2022-03-23__09-05-55	2023-01-03 14:19:00		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-23__09-05-55.MP4	60.890	29.97	ZG	juvenileunknown	seqend	Sequence info	opened|None|None|None	POINT	29.196	29.196	NA		
EXP-ANV-01-R11__2022-03-16__17-04-22	2023-01-02 14:06:46		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-04-22.MP4	60.890	29.97	ZG	BAL	pound	Behavior	crouch|None|overhead	POINT	29.296	29.296	NA		
EXP-ANV-01-R11__2022-03-20__11-43-12	2023-01-03 12:08:56		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-20__11-43-12.MP4	60.860	29.97	ZG	SPT	pound	Behavior	crouch|None|None	POINT	29.296	29.296	NA		
EXP-ANV-01-R11__2022-04-22__17-35-50	2023-01-03 16:44:23		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-35-50.MP4	60.890	29.97	ZG	BAL	seqstart	Sequence info	almendrabrown	POINT	29.396	29.396	NA		
EXP-ANV-01-R11__2022-04-22__17-35-50	2023-01-03 16:44:23		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-35-50.MP4	60.890	29.97	ZG	BAL	hammerstone	Sequence info	onanvil|None|None|e_onanvil	POINT	29.397	29.397	NA	DWA_A	
EXP-ANV-01-R11__2022-04-25__12-43-56	2023-01-04 13:22:39		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-43-56.MP4	60.860	29.97	ZG	TOM	pound	Behavior	crouch|None|None	POINT	29.530	29.530	NA		
EXP-ANV-01-R11__2022-03-16__16-59-52	2023-01-02 13:41:19		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__16-59-52.MP4	60.860	29.97	ZG	BAL	reposit	Behavior	hammer	POINT	29.563	29.563	NA		
EXP-ANV-01-R11__2022-04-25__12-39-44	2023-01-04 10:57:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-39-44.MP4	60.890	29.97	ZG	BAL	pound	Behavior	stand|None|None	POINT	29.830	29.830	NA		
EXP-ANV-01-R11__2022-03-17__07-50-54	2023-01-02 16:47:51		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-17__07-50-54.MP4	60.860	29.97	ZG	PEA	reposit	Behavior	item	POINT	29.897	29.897	NA		
EXP-ANV-01-R11__2022-04-22__17-35-50	2023-01-03 16:44:23		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-35-50.MP4	60.890	29.97	ZG	BAL	pound	Behavior	stand|1foot|None	POINT	29.963	29.963	NA		
EXP-ANV-01-R11__2022-04-25__12-42-49	2023-01-04 13:15:54		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-42-49.MP4	60.894	29.97	ZG	BAL	pound	Behavior	crouch|None|None	POINT	29.997	29.997	NA		
EXP-ANV-01-R11__2022-03-25__17-47-34	2023-01-03 14:39:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-47-34.MP4	60.860	29.97	ZG	SMG	pound	Behavior	crouch|None|None	POINT	30.097	30.097	NA		
EXP-ANV-01-R11__2022-03-20__11-43-12	2023-01-03 12:08:56		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-20__11-43-12.MP4	60.860	29.97	ZG	SPT	pound	Behavior	stand|None|None	POINT	30.531	30.531	NA		
EXP-ANV-01-R11__2022-03-27__18-01-13	2023-01-03 16:13:28		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-27__18-01-13.MP4	60.860	29.97	ZG	juvenileunknown	pound	Behavior	stand|1foot|overhead	POINT	30.564	30.564	NA		
EXP-ANV-01-R11__2022-03-25__18-14-02	2023-01-03 15:43:41		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-14-02.MP4	60.860	29.97	ZG	juvenileunknown	pound	Behavior	crouch|1foot|None	POINT	30.797	30.797	NA		
EXP-ANV-01-R11__2022-04-25__12-51-45	2023-01-04 14:13:58		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-51-45.MP4	60.890	29.97	ZG	ZIM	seqend	Sequence info	opened|noscrounging|nodisplacement|noattention	POINT	30.797	30.797	NA		
EXP-ANV-01-R11__2022-03-16__17-04-22	2023-01-02 14:06:46		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-04-22.MP4	60.890	29.97	ZG	BAL	pound	Behavior	stand|1foot|None	POINT	30.864	30.864	NA		
EXP-ANV-01-R11__2022-03-16__16-59-52	2023-01-02 13:41:19		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__16-59-52.MP4	60.860	29.97	ZG	BAL	pound	Behavior	stand|1foot|None	POINT	31.198	31.198	NA		
EXP-ANV-01-R11__2022-04-22__17-35-50	2023-01-03 16:44:23		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-35-50.MP4	60.890	29.97	ZG	BAL	pound	Behavior	stand|None|None	POINT	31.532	31.532	NA		
EXP-ANV-01-R11__2022-04-25__13-39-47	2023-01-04 16:12:12		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__13-39-47.MP4	60.860	29.97	ZG	MIC	reposit	Behavior	item	POINT	31.732	31.732	NA		
EXP-ANV-01-R11__2022-04-25__12-46-21	2023-01-04 13:50:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-46-21.MP4	60.860	29.97	ZG	ZIM	seqstart	Sequence info	almendrabrown	POINT	31.832	31.832	NA		
EXP-ANV-01-R11__2022-04-25__12-46-21	2023-01-04 13:50:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-46-21.MP4	60.860	29.97	ZG	ZIM	hammerstone	Sequence info	offanvilreach|None|None|e_onanvil	POINT	31.833	31.833	NA	DWA_A	
EXP-ANV-01-R11__2022-04-25__12-39-44	2023-01-04 10:57:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-39-44.MP4	60.890	29.97	ZG	BAL	seqend	Sequence info	opened|None|None|None	POINT	32.132	32.132	NA		
EXP-ANV-01-R11__2022-03-16__17-22-57	2023-01-02 16:32:14		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-22-57.MP4	60.890	29.97	ZG	BAL	reposit	Behavior	hammer	POINT	32.187	32.187	NA		
EXP-ANV-01-R11__2022-03-16__16-59-52	2023-01-02 13:41:19		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__16-59-52.MP4	60.860	29.97	ZG	BAL	reposit	Behavior	hammer	POINT	32.232	32.232	NA		
EXP-ANV-01-R11__2022-03-16__17-04-22	2023-01-02 14:06:46		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-04-22.MP4	60.890	29.97	ZG	BAL	pound	Behavior	stand|None|None	POINT	32.299	32.299	NA		
EXP-ANV-01-R11__2022-04-25__12-42-49	2023-01-04 13:15:54		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-42-49.MP4	60.894	29.97	ZG	BAL	reposit	Behavior	item	POINT	32.766	32.766	NA		
EXP-ANV-01-R11__2022-03-25__17-47-34	2023-01-03 14:39:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-47-34.MP4	60.860	29.97	ZG	SMG	seqend	Sequence info	opened|None|None|None	POINT	32.900	32.900	NA		
EXP-ANV-01-R11__2022-03-25__18-14-02	2023-01-03 15:43:41		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-14-02.MP4	60.860	29.97	ZG	juvenileunknown	reposit	Behavior	item	POINT	32.900	32.900	NA		
EXP-ANV-01-R11__2022-04-22__17-35-50	2023-01-03 16:44:23		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-22__17-35-50.MP4	60.890	29.97	ZG	BAL	reposit	Behavior	peel	POINT	32.900	32.900	NA		
EXP-ANV-01-R11__2022-04-25__13-02-01	2023-01-04 15:03:48		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__13-02-01.MP4	60.860	29.97	ZG	subadultmale	seqstart	Sequence info	almendrabrown	POINT	32.901	32.901	NA		
EXP-ANV-01-R11__2022-03-27__18-01-13	2023-01-03 16:13:28		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-27__18-01-13.MP4	60.860	29.97	ZG	juvenileunknown	reposit	Behavior	item	POINT	32.933	32.933	NA		
EXP-ANV-01-R11__2022-03-16__16-59-52	2023-01-02 13:41:19		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__16-59-52.MP4	60.860	29.97	ZG	BAL	pound	Behavior	crouch|None|overhead	POINT	33.166	33.166	NA		
EXP-ANV-01-R11__2022-03-20__11-43-12	2023-01-03 12:08:56		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-20__11-43-12.MP4	60.860	29.97	ZG	SPT	reposit	Behavior	peel	POINT	33.300	33.300	NA		
EXP-ANV-01-R11__2022-03-16__17-25-55	2023-01-02 16:14:31		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-25-55.MP4	60.890	29.97	ZG	BAL	seqend	Sequence info	opened|None|None|None	POINT	33.324	33.324	NA		
EXP-ANV-01-R11__2022-03-16__17-22-57	2023-01-02 16:32:14		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-22-57.MP4	60.890	29.97	ZG	BAL	pound	Behavior	stand|None|overhead	POINT	33.333	33.333	NA		
EXP-ANV-01-R11__2022-04-25__13-39-47	2023-01-04 16:12:12		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__13-39-47.MP4	60.860	29.97	ZG	MIC	pound	Behavior	crouch|None|None	POINT	33.333	33.333	NA		
EXP-ANV-01-R11__2022-04-25__12-46-21	2023-01-04 13:50:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-46-21.MP4	60.860	29.97	ZG	ZIM	pound	Behavior	stand|None|None	POINT	33.367	33.367	NA		
EXP-ANV-01-R11__2022-04-25__13-02-01	2023-01-04 15:03:48		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__13-02-01.MP4	60.860	29.97	ZG	subadultmale	hammerstone	Sequence info	onanvil|None|None|e_offanvilwalk	POINT	33.467	33.467	NA	DWA_A	
EXP-ANV-01-R11__2022-03-25__17-48-46	2023-01-03 14:45:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-48-46.MP4	60.860	29.97	ZG	adultmale	seqstart	Sequence info	almendrabrown	POINT	33.767	33.767	NA		
EXP-ANV-01-R11__2022-03-25__17-48-46	2023-01-03 14:45:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-48-46.MP4	60.860	29.97	ZG	adultmale	hammerstone	Sequence info	onanvil|None|None|e_onanvil	POINT	33.768	33.768	NA	DWA_A	
EXP-ANV-01-R11__2022-03-16__17-04-22	2023-01-02 14:06:46		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-04-22.MP4	60.890	29.97	ZG	BAL	pound	Behavior	stand|None|None	POINT	33.967	33.967	NA		
EXP-ANV-01-R11__2022-03-27__18-01-13	2023-01-03 16:13:28		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-27__18-01-13.MP4	60.860	29.97	ZG	juvenileunknown	pound	Behavior	stand|1foot|None	POINT	34.368	34.368	NA		
EXP-ANV-01-R11__2022-04-25__12-43-56	2023-01-04 13:22:39		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-43-56.MP4	60.860	29.97	ZG	TOM	seqend	Sequence info	opened|noscrounging|nodisplacement|noattention	POINT	34.535	34.535	NA		
EXP-ANV-01-R11__2022-03-22__07-08-14	2023-01-03 12:46:09		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-22__07-08-14.MP4	60.890	29.97	ZG	juvenileunknown	seqstart	Sequence info	almendrabrown	POINT	34.548	34.548	NA		
EXP-ANV-01-R11__2022-03-22__07-08-14	2023-01-03 12:46:09		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-22__07-08-14.MP4	60.890	29.97	ZG	juvenileunknown	hammerstone	Sequence info	onanvil|None|None|e_onanvil	POINT	34.549	34.549	NA	DWA_A	
EXP-ANV-01-R11__2022-03-16__16-59-52	2023-01-02 13:41:19		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__16-59-52.MP4	60.860	29.97	ZG	BAL	pound	Behavior	stand|None|None	POINT	34.668	34.668	NA	not full foot lift but shift weight to heel	
EXP-ANV-01-R11__2022-03-17__07-50-54	2023-01-02 16:47:51		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-17__07-50-54.MP4	60.860	29.97	ZG	PEA	pound	Behavior	stand|None|None	POINT	34.668	34.668	NA		
EXP-ANV-01-R11__2022-04-25__12-46-21	2023-01-04 13:50:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-46-21.MP4	60.860	29.97	ZG	ZIM	pound	Behavior	stand|1foot|None	POINT	34.668	34.668	NA		
EXP-ANV-01-R11__2022-03-25__17-48-46	2023-01-03 14:45:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-48-46.MP4	60.860	29.97	ZG	adultmale	pound	Behavior	stand|1foot|None	POINT	34.768	34.768	NA		
EXP-ANV-01-R11__2022-04-25__13-39-47	2023-01-04 16:12:12		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__13-39-47.MP4	60.860	29.97	ZG	MIC	pound	Behavior	jump|None|None	POINT	34.902	34.902	NA		
EXP-ANV-01-R11__2022-03-16__17-22-57	2023-01-02 16:32:14		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-22-57.MP4	60.890	29.97	ZG	BAL	pound	Behavior	crouch|None|None	POINT	35.402	35.402	NA		
EXP-ANV-01-R11__2022-03-25__18-14-02	2023-01-03 15:43:41		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-14-02.MP4	60.860	29.97	ZG	juvenileunknown	reposit	Behavior	hammer	POINT	35.502	35.502	NA		
EXP-ANV-01-R11__2022-03-25__17-48-46	2023-01-03 14:45:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-48-46.MP4	60.860	29.97	ZG	adultmale	pound	Behavior	stand|None|None	POINT	35.836	35.836	NA		
EXP-ANV-01-R11__2022-03-16__17-04-22	2023-01-02 14:06:46		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-04-22.MP4	60.890	29.97	ZG	BAL	pound	Behavior	stand|None|overhead	POINT	36.069	36.069	NA		
EXP-ANV-01-R11__2022-03-17__07-50-54	2023-01-02 16:47:51		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-17__07-50-54.MP4	60.860	29.97	ZG	PEA	pound	Behavior	stand|None|None	POINT	36.069	36.069	NA		
EXP-ANV-01-R11__2022-03-25__18-14-02	2023-01-03 15:43:41		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-14-02.MP4	60.860	29.97	ZG	juvenileunknown	pound	Behavior	stand|None|overhead	POINT	36.236	36.236	NA		
EXP-ANV-01-R11__2022-03-27__18-01-13	2023-01-03 16:13:28		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-27__18-01-13.MP4	60.860	29.97	ZG	juvenileunknown	reposit	Behavior	peel	POINT	36.236	36.236	NA		
EXP-ANV-01-R11__2022-04-25__12-46-21	2023-01-04 13:50:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-46-21.MP4	60.860	29.97	ZG	ZIM	pound	Behavior	stand|None|None	POINT	36.703	36.703	NA		
EXP-ANV-01-R11__2022-04-25__12-46-21	2023-01-04 13:50:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-46-21.MP4	60.860	29.97	ZG	ZIM	pound	Behavior	stand|None|None	POINT	36.737	36.737	NA		
EXP-ANV-01-R11__2022-03-27__18-01-13	2023-01-03 16:13:28		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-27__18-01-13.MP4	60.860	29.97	ZG	juvenileunknown	reposit	Behavior	item	POINT	36.870	36.870	NA		
EXP-ANV-01-R11__2022-04-25__13-39-47	2023-01-04 16:12:12		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__13-39-47.MP4	60.860	29.97	ZG	MIC	pound	Behavior	stand|None|None	POINT	36.870	36.870	NA		
EXP-ANV-01-R11__2022-03-25__17-48-46	2023-01-03 14:45:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-48-46.MP4	60.860	29.97	ZG	adultmale	pound	Behavior	stand|None|None	POINT	37.070	37.070	NA		
EXP-ANV-01-R11__2022-03-25__18-14-02	2023-01-03 15:43:41		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-14-02.MP4	60.860	29.97	ZG	juvenileunknown	reposit	Behavior	item	POINT	37.204	37.204	NA		
EXP-ANV-01-R11__2022-03-20__11-43-12	2023-01-03 12:08:56		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-20__11-43-12.MP4	60.860	29.97	ZG	SPT	reposit	Behavior	peel	POINT	37.237	37.237	NA		
EXP-ANV-01-R11__2022-03-25__17-59-11	2023-01-03 15:18:51		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-59-11.MP4	60.860	29.97	ZG	BAL	seqstart	Sequence info	almendrabrown	POINT	37.256	37.256	NA		
EXP-ANV-01-R11__2022-03-25__17-59-11	2023-01-03 15:18:51		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-59-11.MP4	60.860	29.97	ZG	BAL	hammerstone	Sequence info	offanvilwalk|None|None|e_offanvilreach	POINT	37.257	37.257	NA	DWA_A	
EXP-ANV-01-R11__2022-04-25__12-42-49	2023-01-04 13:15:54		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-42-49.MP4	60.894	29.97	ZG	BAL	reposit	Behavior	hammer	POINT	37.371	37.371	NA		
EXP-ANV-01-R11__2022-03-17__07-50-54	2023-01-02 16:47:51		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-17__07-50-54.MP4	60.860	29.97	ZG	PEA	pound	Behavior	stand|1foot|overhead	POINT	37.704	37.704	NA		
EXP-ANV-01-R11__2022-03-16__16-59-52	2023-01-02 13:41:19		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__16-59-52.MP4	60.860	29.97	ZG	BAL	reposit	Behavior	peel	POINT	37.938	37.938	NA		
EXP-ANV-01-R11__2022-04-25__12-46-21	2023-01-04 13:50:40		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-46-21.MP4	60.860	29.97	ZG	ZIM	pound	Behavior	stand|None|None	POINT	38.238	38.238	NA		
EXP-ANV-01-R11__2022-03-27__18-01-13	2023-01-03 16:13:28		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-27__18-01-13.MP4	60.860	29.97	ZG	juvenileunknown	pound	Behavior	crouch|None|None	POINT	38.338	38.338	NA		
EXP-ANV-01-R11__2022-03-22__07-08-14	2023-01-03 12:46:09		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-22__07-08-14.MP4	60.890	29.97	ZG	juvenileunknown	pound	Behavior	stand|None|None	POINT	38.405	38.405	NA		
EXP-ANV-01-R11__2022-04-25__13-02-01	2023-01-04 15:03:48		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__13-02-01.MP4	60.860	29.97	ZG	subadultmale	pound	Behavior	crouch|None|None	POINT	38.705	38.705	NA		
EXP-ANV-01-R11__2022-03-20__11-43-12	2023-01-03 12:08:56		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-20__11-43-12.MP4	60.860	29.97	ZG	SPT	pound	Behavior	crouch|None|None	POINT	38.739	38.739	NA		
EXP-ANV-01-R11__2022-03-16__17-22-57	2023-01-02 16:32:14		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-16__17-22-57.MP4	60.890	29.97	ZG	BAL	seqend	Sequence info	opened|None|None|None	POINT	38.772	38.772	NA		
EXP-ANV-01-R11__2022-03-25__18-14-02	2023-01-03 15:43:41		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-14-02.MP4	60.860	29.97	ZG	juvenileunknown	reposit	Behavior	hammer	POINT	38.872	38.872	NA		
EXP-ANV-01-R11__2022-03-25__17-48-46	2023-01-03 14:45:52		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__17-48-46.MP4	60.860	29.97	ZG	adultmale	pound	Behavior	stand|None|None	POINT	39.206	39.206	NA		
EXP-ANV-01-R11__2022-04-25__12-42-49	2023-01-04 13:15:54		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__12-42-49.MP4	60.894	29.97	ZG	BAL	pound	Behavior	crouch|None|None	POINT	39.473	39.473	NA		
EXP-ANV-01-R11__2022-03-25__18-14-02	2023-01-03 15:43:41		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-14-02.MP4	60.860	29.97	ZG	juvenileunknown	pound	Behavior	stand|1foot|overhead	POINT	39.506	39.506	NA		
EXP-ANV-01-R11__2022-03-27__17-58-12	2023-01-03 16:07:48		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-27__17-58-12.MP4	60.690	29.97	ZG	TOM	seqstart	Sequence info	almendraunknown	POINT	39.553	39.553	NA	red	
EXP-ANV-01-R11__2022-03-27__17-58-12	2023-01-03 16:07:48		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-27__17-58-12.MP4	60.690	29.97	ZG	TOM	hammerstone	Sequence info	onanvil|None|None|e_onanvil	POINT	39.554	39.554	NA	DWA_A	
EXP-ANV-01-R11__2022-03-17__07-50-54	2023-01-02 16:47:51		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-17__07-50-54.MP4	60.860	29.97	ZG	PEA	pound	Behavior	stand|None|None	POINT	39.640	39.640	NA		
EXP-ANV-01-R11__2022-04-25__13-02-01	2023-01-04 15:03:48		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-04-25__13-02-01.MP4	60.860	29.97	ZG	subadultmale	misstrike	Behavior	hammerlost	POINT	39.740	39.740	NA		
EXP-ANV-01-R11__2022-03-22__07-08-14	2023-01-03 12:46:09		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-22__07-08-14.MP4	60.890	29.97	ZG	juvenileunknown	pound	Behavior	stand|None|None	POINT	39.773	39.773	NA		
EXP-ANV-01-R11__2022-03-25__18-09-55	2023-01-03 15:37:26		Y:/capuchin_coiba/working/Detailedtools/EXP-ANV-01-R11/EXP-ANV-01-R11__2022-03-25__18-09-55.MP4	60.860	29.97	ZG	SPT	seqstart	Sequence info	almendragreen	POINT	39.823	39.823	NA		
