Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
CEBUS-02-R11__2022-02-19__16-11-35,13/07/2023 16:14,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,51.118,60.861,29.97,LR,TOM,0,seqstart,Sequence info,almendrabrown,,,,POINT,15.315,15.315,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,459,459,,,,
CEBUS-02-R11__2022-02-19__16-11-35,13/07/2023 16:14,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,51.118,60.861,29.97,LR,TOM,0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,15.415,15.415,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,462,462,,,BAM,
CEBUS-02-R11__2022-02-19__16-11-35,13/07/2023 16:14,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,51.118,60.861,29.97,LR,TOM,0,pound,Behavior,crouch,None,None,,POINT,15.949,15.949,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,478,478,,,,
CEBUS-02-R11__2022-02-19__16-11-35,13/07/2023 16:14,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,51.118,60.861,29.97,LR,TOM,0,pound,Behavior,crouch,None,None,,POINT,16.717,16.717,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,501,501,,,,
CEBUS-02-R11__2022-02-19__16-11-35,13/07/2023 16:14,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,51.118,60.861,29.97,LR,TOM,0,seqend,Sequence info,opened,None,None,None,POINT,21.355,21.355,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,640,640,,,,
CEBUS-02-R11__2022-02-19__16-11-35,13/07/2023 16:14,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,51.118,60.861,29.97,LR,TOM,0,seqstart,Sequence info,almendrabrown,,,,POINT,44.945,44.945,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,1347,1347,,,,
CEBUS-02-R11__2022-02-19__16-11-35,13/07/2023 16:14,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,51.118,60.861,29.97,LR,TOM,0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,45.145,45.145,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,1353,1353,,,BAM,
CEBUS-02-R11__2022-02-19__16-11-35,13/07/2023 16:14,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,51.118,60.861,29.97,LR,TOM,0,pound,Behavior,crouch,None,None,,POINT,46.547,46.547,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,1395,1395,,,,
CEBUS-02-R11__2022-02-19__16-11-35,13/07/2023 16:14,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,51.118,60.861,29.97,LR,TOM,0,pound,Behavior,crouch,None,None,,POINT,47.314,47.314,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,1418,1418,,,,
CEBUS-02-R11__2022-02-19__16-11-35,13/07/2023 16:14,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,51.118,60.861,29.97,LR,TOM,0,seqend,Sequence info,opened,None,None,None,POINT,51.118,51.118,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-11-35.MP4,1532,1532,,,,
CEBUS-02-R11__2022-02-19__16-12-42,13/07/2023 16:23,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,17.484,60.727,29.97,LR,TOM,0,seqstart,Sequence info,almendragreen,,,,POINT,0,0,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,NA,NA,,,,
CEBUS-02-R11__2022-02-19__16-12-42,13/07/2023 16:23,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,17.484,60.727,29.97,LR,TOM,0,hammerstone,Sequence info,inhand,None,e_onanvil,,POINT,0.1,0.1,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,3,3,,,FRE,
CEBUS-02-R11__2022-02-19__16-12-42,13/07/2023 16:23,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,17.484,60.727,29.97,LR,TOM,0,pound,Behavior,stand,None,None,,POINT,0.2,0.2,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,6,6,,,,
CEBUS-02-R11__2022-02-19__16-12-42,13/07/2023 16:23,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,17.484,60.727,29.97,LR,TOM,0,pound,Behavior,stand,None,None,,POINT,1.435,1.435,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,43,43,,,,
CEBUS-02-R11__2022-02-19__16-12-42,13/07/2023 16:23,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,17.484,60.727,29.97,LR,TOM,0,pound,Behavior,crouch,None,None,,POINT,3.437,3.437,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,103,103,,,,
CEBUS-02-R11__2022-02-19__16-12-42,13/07/2023 16:23,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,17.484,60.727,29.97,LR,TOM,0,reposit,Behavior,item,,,,POINT,5.806,5.806,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,174,174,,,,
CEBUS-02-R11__2022-02-19__16-12-42,13/07/2023 16:23,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,17.484,60.727,29.97,LR,TOM,0,pound,Behavior,stand,None,None,,POINT,7.04,7.04,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,211,211,,,,
CEBUS-02-R11__2022-02-19__16-12-42,13/07/2023 16:23,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,17.484,60.727,29.97,LR,TOM,0,reposit,Behavior,item,,,,POINT,10.244,10.244,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,307,307,,,,
CEBUS-02-R11__2022-02-19__16-12-42,13/07/2023 16:23,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,17.484,60.727,29.97,LR,TOM,0,pound,Behavior,crouch,None,None,,POINT,10.811,10.811,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,324,324,,,,
CEBUS-02-R11__2022-02-19__16-12-42,13/07/2023 16:23,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,17.484,60.727,29.97,LR,TOM,0,pound,Behavior,crouch,None,None,,POINT,12.379,12.379,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,371,371,,,,
CEBUS-02-R11__2022-02-19__16-12-42,13/07/2023 16:23,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,17.484,60.727,29.97,LR,TOM,0,pound,Behavior,crouch,None,None,,POINT,14.214,14.214,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,426,426,,,,
CEBUS-02-R11__2022-02-19__16-12-42,13/07/2023 16:23,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,17.484,60.727,29.97,LR,TOM,0,seqend,Sequence info,None,None,None,None,POINT,17.484,17.484,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__16-12-42.MP4,524,524,,,not sure if eating,
CEBUS-02-R11__2022-02-19__18-00-17,13/07/2023 16:29,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-00-17.MP4,7.274,60.894,29.97,LR,PEA,0,seqstart,Sequence info,almendrabrown,,,,POINT,53.253,53.253,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-00-17.MP4,1596,1596,,,,
CEBUS-02-R11__2022-02-19__18-00-17,13/07/2023 16:29,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-00-17.MP4,7.274,60.894,29.97,LR,PEA,0,hammerstone,Sequence info,onanvil,None,e_offanvilreach,,POINT,53.82,53.82,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-00-17.MP4,1613,1613,,,"FRE
see next video",
CEBUS-02-R11__2022-02-19__18-00-17,13/07/2023 16:29,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-00-17.MP4,7.274,60.894,29.97,LR,PEA,0,pound,Behavior,stand,None,None,,POINT,55.289,55.289,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-00-17.MP4,1657,1657,,,,
CEBUS-02-R11__2022-02-19__18-00-17,13/07/2023 16:29,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-00-17.MP4,7.274,60.894,29.97,LR,PEA,0,pound,Behavior,stand,None,None,,POINT,56.857,56.857,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-00-17.MP4,1704,1704,,,,
CEBUS-02-R11__2022-02-19__18-00-17,13/07/2023 16:29,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-00-17.MP4,7.274,60.894,29.97,LR,PEA,0,seqend,Sequence info,None,noscrounging,nodisplacement,noattention,POINT,60.527,60.527,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-00-17.MP4,1814,1814,,,"eats in next video
but unsure if opened here or ""peel""",
CEBUS-02-R11__2022-02-19__18-01-53,13/07/2023 16:35,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,27.561,60.928,29.97,LR,PEA,0,seqstart,Sequence info,almendrabrown,,,,POINT,13.58,13.58,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,407,407,,,,
CEBUS-02-R11__2022-02-19__18-01-53,13/07/2023 16:35,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,27.561,60.928,29.97,LR,PEA,0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,14.114,14.114,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,423,423,,,BAM,
CEBUS-02-R11__2022-02-19__18-01-53,13/07/2023 16:35,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,27.561,60.928,29.97,LR,PEA,0,pound,Behavior,crouch,None,None,,POINT,15.382,15.382,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,461,461,,,,
CEBUS-02-R11__2022-02-19__18-01-53,13/07/2023 16:35,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,27.561,60.928,29.97,LR,PEA,0,pound,Behavior,crouch,None,None,,POINT,16.383,16.383,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,491,491,,,,
CEBUS-02-R11__2022-02-19__18-01-53,13/07/2023 16:35,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,27.561,60.928,29.97,LR,PEA,0,pound,Behavior,stand,None,None,,POINT,17.317,17.317,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,519,519,,,,
CEBUS-02-R11__2022-02-19__18-01-53,13/07/2023 16:35,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,27.561,60.928,29.97,LR,PEA,0,pound,Behavior,stand,None,None,,POINT,19.353,19.353,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,580,580,,,,
CEBUS-02-R11__2022-02-19__18-01-53,13/07/2023 16:35,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,27.561,60.928,29.97,LR,PEA,0,misstrike,Behavior,itemflies,,,,POINT,19.853,19.853,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,595,595,,,,
CEBUS-02-R11__2022-02-19__18-01-53,13/07/2023 16:35,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,27.561,60.928,29.97,LR,PEA,0,misstrike,Behavior,None,,,,POINT,20.487,20.487,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,614,614,,,,
CEBUS-02-R11__2022-02-19__18-01-53,13/07/2023 16:35,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,27.561,60.928,29.97,LR,PEA,0,reposit,Behavior,item,,,,POINT,21.855,21.855,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,655,655,,,,
CEBUS-02-R11__2022-02-19__18-01-53,13/07/2023 16:35,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,27.561,60.928,29.97,LR,PEA,0,pound,Behavior,stand,None,None,,POINT,22.856,22.856,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,685,685,,,,
CEBUS-02-R11__2022-02-19__18-01-53,13/07/2023 16:35,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,27.561,60.928,29.97,LR,PEA,0,pound,Behavior,stand,None,None,,POINT,23.924,23.924,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,717,717,,,,
CEBUS-02-R11__2022-02-19__18-01-53,13/07/2023 16:35,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,27.561,60.928,29.97,LR,PEA,0,misstrike,Behavior,hammerlost,,,,POINT,25.025,25.025,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,750,750,,,,
CEBUS-02-R11__2022-02-19__18-01-53,13/07/2023 16:35,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,27.561,60.928,29.97,LR,PEA,0,pound,Behavior,crouch,None,None,,POINT,25.926,25.926,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,777,777,,,,
CEBUS-02-R11__2022-02-19__18-01-53,13/07/2023 16:35,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,27.561,60.928,29.97,LR,PEA,0,seqend,Sequence info,opened,noscrounging,nodisplacement,noattention,POINT,28.362,28.362,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-01-53.MP4,850,850,,,,
CEBUS-02-R11__2022-02-19__18-03-00,13/07/2023 16:45,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-03-00.MP4,10.878,60.894,29.97,LR,PEA,0,seqstart,Sequence info,almendrabrown,,,,POINT,0,0,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-03-00.MP4,0,0,,,,
CEBUS-02-R11__2022-02-19__18-03-00,13/07/2023 16:45,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-03-00.MP4,10.878,60.894,29.97,LR,PEA,0,hammerstone,Sequence info,inhand,None,e_onanvil,,POINT,0.1,0.1,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-03-00.MP4,3,3,,,FRE,
CEBUS-02-R11__2022-02-19__18-03-00,13/07/2023 16:45,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-03-00.MP4,10.878,60.894,29.97,LR,PEA,0,pound,Behavior,stand,None,None,,POINT,0.334,0.334,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-03-00.MP4,10,10,,,,
CEBUS-02-R11__2022-02-19__18-03-00,13/07/2023 16:45,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-03-00.MP4,10.878,60.894,29.97,LR,PEA,0,pound,Behavior,stand,1foot,None,,POINT,2.469,2.469,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-03-00.MP4,74,74,,,,
CEBUS-02-R11__2022-02-19__18-03-00,13/07/2023 16:45,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-03-00.MP4,10.878,60.894,29.97,LR,PEA,0,reposit,Behavior,peel,,,,POINT,6.24,6.24,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-03-00.MP4,187,187,,,,
CEBUS-02-R11__2022-02-19__18-03-00,13/07/2023 16:45,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-03-00.MP4,10.878,60.894,29.97,LR,PEA,0,seqend,Sequence info,abandoned,noscrounging,nodisplacement,noattention,POINT,10.878,10.878,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-03-00.MP4,326,326,,,"end of video: juvenile takes it, smells it, lets it fall",
CEBUS-02-R11__2022-02-19__18-31-21,13/07/2023 16:50,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-31-21.MP4,11.378,60.594,29.97,LR,juvenileunknown,0,seqstart,Sequence info,almendragreen,,,,POINT,0,0,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-31-21.MP4,NA,NA,,,"ID?=PEA
check ID
",
CEBUS-02-R11__2022-02-19__18-31-21,13/07/2023 16:50,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-31-21.MP4,11.378,60.594,29.97,LR,juvenileunknown,0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,0.267,0.267,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-31-21.MP4,8,8,,,FRE,
CEBUS-02-R11__2022-02-19__18-31-21,13/07/2023 16:50,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-31-21.MP4,11.378,60.594,29.97,LR,juvenileunknown,0,pound,Behavior,stand,1foot,None,,POINT,2.236,2.236,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-31-21.MP4,67,67,,,,
CEBUS-02-R11__2022-02-19__18-31-21,13/07/2023 16:50,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-31-21.MP4,11.378,60.594,29.97,LR,juvenileunknown,0,pound,Behavior,stand,1foot,None,,POINT,4.071,4.071,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-31-21.MP4,122,122,,,,
CEBUS-02-R11__2022-02-19__18-31-21,13/07/2023 16:50,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-31-21.MP4,11.378,60.594,29.97,LR,juvenileunknown,0,reposit,Behavior,peel,,,,POINT,8.809,8.809,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-31-21.MP4,264,264,,,,
CEBUS-02-R11__2022-02-19__18-31-21,13/07/2023 16:50,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-31-21.MP4,11.378,60.594,29.97,LR,juvenileunknown,0,seqend,Sequence info,relocated,scrounging,fulldisp,noattention,POINT,11.378,11.378,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-31-21.MP4,341,341,,,"ID?=ZIM (spot on nose?) displaces ID?=PEA
scrounging on a tiny bit that fell off
ZIM? wanted whole Almendra and was almost successful
PEA? sits on branch, punches Almendra against it and eats",
CEBUS-02-R11__2022-02-19__18-34-30,13/07/2023 17:03,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,13.913,60.56,29.97,LR,SPT,0,seqstart,Sequence info,almendragreen,,,,POINT,30.264,30.264,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,907,907,,,,
CEBUS-02-R11__2022-02-19__18-34-30,13/07/2023 17:03,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,13.913,60.56,29.97,LR,SPT,0,hammerstone,Sequence info,onanvil,None,e_onanvil,,POINT,30.464,30.464,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,913,913,,,FRE,
CEBUS-02-R11__2022-02-19__18-34-30,13/07/2023 17:03,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,13.913,60.56,29.97,LR,SPT,0,pound,Behavior,stand,None,None,,POINT,33.066,33.066,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,991,991,,,,
CEBUS-02-R11__2022-02-19__18-34-30,13/07/2023 17:03,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,13.913,60.56,29.97,LR,SPT,0,pound,Behavior,stand,None,None,,POINT,36.904,36.904,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,1106,1106,,,,
CEBUS-02-R11__2022-02-19__18-34-30,13/07/2023 17:03,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,13.913,60.56,29.97,LR,SPT,0,pound,Behavior,stand,None,None,,POINT,38.372,38.372,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,1150,1150,,,,
CEBUS-02-R11__2022-02-19__18-34-30,13/07/2023 17:03,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,13.913,60.56,29.97,LR,SPT,0,pound,Behavior,stand,None,None,,POINT,39.873,39.873,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,1195,1195,,,,
CEBUS-02-R11__2022-02-19__18-34-30,13/07/2023 17:03,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,13.913,60.56,29.97,LR,SPT,0,pound,Behavior,stand,None,None,,POINT,41.241,41.241,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,1236,1236,,,,
CEBUS-02-R11__2022-02-19__18-34-30,13/07/2023 17:03,,Media file,player #1:D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,13.913,60.56,29.97,LR,SPT,0,seqend,Sequence info,opened,noscrounging,nodisplacement,noattention,POINT,44.177,44.177,NA,D:/renamed_data/R11/CEBUS-02-R11/CEBUS-02-R11__2022-02-19__18-34-30.MP4,1324,1324,,,,
